,Name,Week_1_Touches,Week_2_Touches,Week_3_Touches,Week_4_Touches,Week_5_Touches,Week_6_Touches,Week_7_Touches,Week_8_Touches,Week_9_Touches,Week_10_Touches,Week_11_Touches,Week_12_Touches,Week_13_Touches,Week_14_Touches,Week_15_Touches,Week_16_Touches,Week_17_Touches,TOTAL_TOUCHES,AVG_TOUCHES,TOTAL_TOUCHDOWNS,Week_1_Receptions,Week_2_Receptions,Week_3_Receptions,Week_4_Receptions,Week_5_Receptions,Week_6_Receptions,Week_7_Receptions,Week_8_Receptions,Week_9_Receptions,Week_10_Receptions,Week_11_Receptions,Week_12_Receptions,Week_13_Receptions,Week_14_Receptions,Week_15_Receptions,Week_16_Receptions,Week_17_Receptions,TOTAL_RECEPTIONS,AVG_RECEPTIONS,RECEIVING_TOUCHDOWNS,Week_1_Carries,Week_2_Carries,Week_3_Carries,Week_4_Carries,Week_5_Carries,Week_6_Carries,Week_7_Carries,Week_8_Carries,Week_9_Carries,Week_10_Carries,Week_11_Carries,Week_12_Carries,Week_13_Carries,Week_14_Carries,Week_15_Carries,Week_16_Carries,Week_17_Carries,TOTAL_CARRIES,AVG_CARRIES,RUSHING_TOUCHDOWNS,CARRIES_PCT,Week_1_Snaps,Week_2_Snaps,Week_3_Snaps,Week_4_Snaps,Week_5_Snaps,Week_6_Snaps,Week_7_Snaps,Week_8_Snaps,Week_9_Snaps,Week_10_Snaps,Week_11_Snaps,Week_12_Snaps,Week_13_Snaps,Week_14_Snaps,Week_15_Snaps,Week_16_Snaps,Week_17_Snaps,TOTAL_SNAPS,AVG_SNAPS,SNAP_PCT,Week_1_Targets,Week_2_Targets,Week_3_Targets,Week_4_Targets,Week_5_Targets,Week_6_Targets,Week_7_Targets,Week_8_Targets,Week_9_Targets,Week_10_Targets,Week_11_Targets,Week_12_Targets,Week_13_Targets,Week_14_Targets,Week_15_Targets,Week_16_Targets,Week_17_Targets,TOTAL_TARGETS,AVG_TARGETS,TARGET_PCT,CATCH_PCT,Week_1_RZ_Carries,Week_2_RZ_Carries,Week_3_RZ_Carries,Week_4_RZ_Carries,Week_5_RZ_Carries,Week_6_RZ_Carries,Week_7_RZ_Carries,Week_8_RZ_Carries,Week_9_RZ_Carries,Week_10_RZ_Carries,Week_11_RZ_Carries,Week_12_RZ_Carries,Week_13_RZ_Carries,Week_14_RZ_Carries,Week_15_RZ_Carries,Week_16_RZ_Carries,Week_17_RZ_Carries,TOTAL_RZ_CARRIES,AVG_RZ_CARRIES,Week_1_RZ_Touches,Week_2_RZ_Touches,Week_3_RZ_Touches,Week_4_RZ_Touches,Week_5_RZ_Touches,Week_6_RZ_Touches,Week_7_RZ_Touches,Week_8_RZ_Touches,Week_9_RZ_Touches,Week_10_RZ_Touches,Week_11_RZ_Touches,Week_12_RZ_Touches,Week_13_RZ_Touches,Week_14_RZ_Touches,Week_15_RZ_Touches,Week_16_RZ_Touches,Week_17_RZ_Touches,TOTAL_RZ_TOUCHES,AVG_RZ_TOUCHES,Week_1_RZ_Targets,Week_2_RZ_Targets,Week_3_RZ_Targets,Week_4_RZ_Targets,Week_5_RZ_Targets,Week_6_RZ_Targets,Week_7_RZ_Targets,Week_8_RZ_Targets,Week_9_RZ_Targets,Week_10_RZ_Targets,Week_11_RZ_Targets,Week_12_RZ_Targets,Week_13_RZ_Targets,Week_14_RZ_Targets,Week_15_RZ_Targets,Week_16_RZ_Targets,Week_17_RZ_Targets,TOTAL_RZ_TARGETS,AVG_RZ_TARGETS,Week_1_RZ_Receptions,Week_2_RZ_Receptions,Week_3_RZ_Receptions,Week_4_RZ_Receptions,Week_5_RZ_Receptions,Week_6_RZ_Receptions,Week_7_RZ_Receptions,Week_8_RZ_Receptions,Week_9_RZ_Receptions,Week_10_RZ_Receptions,Week_11_RZ_Receptions,Week_12_RZ_Receptions,Week_13_RZ_Receptions,Week_14_RZ_Receptions,Week_15_RZ_Receptions,Week_16_RZ_Receptions,Week_17_RZ_Receptions,TOTAL_RZ_RECEPTIONS,AVG_RZ_RECEPTIONS
90,Dare Ogunbowale,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.0,2.54,0.0,0.0,5.0,3.0,5.0,0.0,0.0,15.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,1.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Devine Ozigbo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.51,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dwayne Washington,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.0,1.23,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Damien Williams,10.0,4.0,0.0,10.0,18.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.9,2.0,4.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.6,2.0,6.0,2.0,0.0,8.0,16.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.3,2.0,15.35,30.0,15.0,7.0,19.0,31.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,16.0,17.0,5.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,4.5,78.6,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.1,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Darrel Williams,1.0,3.0,9.0,12.0,8.0,24.0,8.0,19.0,22.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,12.0,5.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,6.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.9,5.0,1.0,3.0,7.0,10.0,5.0,21.0,5.0,13.0,19.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.1,4.0,49.02,14.0,14.0,27.0,24.0,37.0,59.0,46.0,52.0,35.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,35.0,49.1,0.0,0.0,3.0,2.0,5.0,4.0,4.0,6.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.6,8.6,80.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.1,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4
95,Eno Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.6,1.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,10.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Elijhaa Penny,0.0,2.0,2.0,0.0,1.0,4.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,1.0,0.0,2.0,2.0,0.0,1.0,3.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,11.76,3.0,3.0,8.0,4.0,6.0,15.0,22.0,7.0,16.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,92.0,8.0,12.9,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,1.5,66.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
97,Giovani Bernard,2.0,2.0,9.0,0.0,6.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.9,3.0,2.0,2.0,9.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.2,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7,0.0,3.29,17.0,6.0,33.0,0.0,17.0,12.0,11.0,13.0,0.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,13.0,17.5,3.0,2.0,10.0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.7,5.8,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4
98,Gary Brightwell,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.53,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Josh Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,James Conner,16.0,8.0,12.0,20.0,11.0,17.0,10.0,5.0,26.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,14.9,13.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.6,13.0,16.0,8.0,11.0,18.0,10.0,16.0,10.0,5.0,21.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,13.3,12.0,58.4,34.0,24.0,25.0,33.0,29.0,41.0,21.0,22.0,54.0,45.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,36.0,52.9,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.8,5.6,90.0,4.0,1.0,3.0,6.0,1.0,4.0,1.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.9,4.0,1.0,3.0,6.0,1.0,4.0,1.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Jake Funk,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.44,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,JaMycal Hasty,2.0,9.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.6,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.6,1.0,5.53,16.0,25.0,0.0,0.0,0.0,0.0,19.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,19.0,19.7,1.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.6,5.5,72.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
103,Jordan Howard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,12.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,12.8,3.0,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Justin Jackson,2.0,5.0,2.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.6,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9,0.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.8,0.0,7.14,11.0,16.0,7.0,11.0,0.0,8.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,8.0,8.6,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.8,87.5,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4
105,Jermar Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2,2.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
